#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11083, 2,KC3VYA,    -0.30, 3,   boost,   -2.01,  91367.00,  864.01,   -0.18,    0.00, 40.3, 4.13, 4.15, 4.13,   9.86,  -0.14,   0.65,  -0.08,   0.13,   0.16,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.29, 3,   boost,   -0.00,  91362.00,  864.46,    0.27,    0.00, 40.3, 4.13, 4.15, 4.13,   9.92,  -0.14,   0.78,  -0.27,  -0.36,   0.03,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.28, 3,   boost,    1.51,  91362.00,  864.46,    0.27,    0.00, 40.3, 4.13, 4.15, 4.13,   9.77,  -0.09,   0.69,  -0.27,   0.07,   0.10,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.27, 3,   boost,   -3.02,  91368.00,  863.92,   -0.27,    0.00, 40.3, 4.13, 4.15, 4.13,   9.90,  -0.14,   0.72,  -0.02,   0.00,   0.22,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.26, 3,   boost,    0.50,  91368.00,  863.92,   -0.27,    0.00, 40.3, 4.13, 4.15, 4.13,   9.83,  -0.17,   0.68,  -0.02,   0.13,  -0.09,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.25, 3,   boost,   -0.00,  91357.00,  864.91,    0.72,    0.00, 40.3, 4.13, 4.15, 4.13,   9.85,  -0.17,   0.68,  -0.27,   0.25,   0.10,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.24, 3,   boost,   -1.51,  91357.00,  864.91,    0.72,    0.00, 40.3, 4.13, 4.15, 4.13,   9.97,  -0.15,   0.83,   0.16,   0.25,  -0.09,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.23, 3,   boost,    0.50,  91361.00,  864.55,    0.36,    0.00, 40.3, 4.13, 4.15, 4.13,   9.91,  -0.14,   0.75,   0.04,  -0.06,   0.28,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.22, 3,   boost,   -0.50,  91361.00,  864.55,    0.36,    0.00, 40.3, 4.13, 4.15, 4.13,   9.91,  -0.14,   0.73,   0.10,  -0.06,   0.22,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.21, 3,   boost,    1.01,  91361.00,  864.55,    0.36,    0.00, 40.3, 4.13, 4.15, 4.13,   9.96,  -0.14,   0.80,  -0.33,   0.31,  -0.21,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.20, 3,   boost,   -1.51,  91361.00,  864.55,    0.36,    0.00, 40.3, 4.13, 4.15, 4.13,   9.96,  -0.17,   0.78,  -0.20,   0.13,   0.10,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.19, 3,   boost,    0.50,  91371.00,  863.65,   -0.54,    0.00, 40.3, 4.13, 4.15, 4.13,   9.86,  -0.20,   0.80,  -0.20,  -0.12,  -0.03,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.18, 3,   boost,   -1.51,  91371.00,  863.65,   -0.54,    0.00, 40.3, 4.13, 4.15, 4.13,   9.76,  -0.13,   0.68,   0.16,   0.13,  -0.03,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.17, 3,   boost,   -1.01,  91363.00,  864.37,    0.18,    0.00, 40.3, 4.13, 4.15, 4.13,   9.79,  -0.15,   0.69,   0.34,   0.25,  -0.21,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.16, 3,   boost,   -1.01,  91363.00,  864.37,    0.18,    0.00, 40.3, 4.13, 4.15, 4.13,   9.90,  -0.15,   0.77,   0.10,  -0.12,   0.03,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.15, 3,   boost,   -0.50,  91369.00,  863.83,   -0.36,    0.02, 40.3, 4.13, 4.15, 4.13,   9.84,  -0.14,   0.56,   0.28,   0.07,   0.03,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.14, 3,   boost,    1.51,  91369.00,  863.83,   -0.36,    0.08, 40.3, 4.13, 4.15, 4.13,   9.96,  -0.17,   0.69,   0.34,  -0.24,   0.10,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.13, 3,   boost,   15.09,  91370.00,  863.74,   -0.45,    0.18, 40.3, 4.13, 4.15, 4.13,   9.96,  -0.02,   0.71,  -0.39,  -0.18,   0.03,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.12, 3,   boost,   23.64,  91370.00,  863.74,   -0.45,    0.34, 40.3, 4.13, 4.15, 4.13,  17.32,   1.34,  -0.06,   2.91,   1.71,   0.58,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.11, 3,   boost,   34.20,  91357.00,  864.91,    0.72,    0.58, 40.3, 4.13, 4.15, 4.13,  21.37,  -8.57,  10.24, -14.91,   4.40,   0.52,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.10, 3,   boost,   31.18,  91357.00,  864.91,    0.72,    0.88, 40.3, 4.13, 4.15, 4.13,  45.56,  -1.19,  -3.46,  -2.71,  -3.41,  -0.09,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.09, 3,   boost,   39.73,  91399.00,  861.11,   -3.08,    1.23, 40.3, 4.13, 4.15, 4.13,  48.54,   0.62,  -8.65,  -5.58,  -2.13,  -0.21,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.08, 3,   boost,   41.74,  91399.00,  861.11,   -3.08,    1.65, 40.3, 4.13, 4.15, 4.13,  47.06,   0.13,  -0.05,  -0.39,  -2.31,  -0.15,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424641,-103.5226979,   894.0, 2025,  6, 11, 22, 42, 17,        0,        0, 144,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 26, 29,  0,  0, 34, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.07, 3,   boost,   43.75,  91369.00,  863.83,   -0.36,    2.13, 40.3, 4.13, 4.15, 4.13,  49.29,  -1.60,   4.01,   9.26,   7.08,   0.71,   0.38,   0.95,  -0.06,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.06, 3,   boost,   45.76,  91369.00,  863.83,   -0.36,    2.69, 40.3, 4.13, 4.15, 4.13,  51.54,   2.95,   0.79,   9.62,  -0.48,   0.10,   0.37,   0.95,  -0.05,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.05, 3,   boost,  103.60,  91358.00,  864.82,    0.63,    3.31, 40.3, 4.13, 4.15, 4.13,  54.49,  -2.86,   9.45,  12.80,   5.56,   0.65,   0.37,   0.95,  -0.04,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.04, 3,   boost,   80.46,  91358.00,  864.82,    0.63,    3.96, 40.3, 4.13, 4.15, 4.13,  82.35,   1.26,  -5.69,   5.11,   1.71,   0.34,   0.37,   0.95,  -0.04,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.03, 3,   boost,   42.24,  91369.00,  863.83,   -0.36,    4.62, 40.3, 4.13, 4.15, 4.13,  54.56,  -3.99,   7.87, -33.35,  -8.30,   0.83,   0.37,   0.97,  -0.03,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.02, 3,   boost,   65.88,  91369.00,  863.83,   -0.36,    5.27, 40.3, 4.13, 4.15, 4.13,  54.57,  -1.58,   4.41,  -3.50,   6.41,   1.32,   0.37,   0.97,  -0.01,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,    -0.01, 3,   boost,   61.86,  91433.00,  858.04,   -6.15,    5.88, 40.3, 4.13, 4.15, 4.13,  68.95,  -5.47,  31.18, -10.58, -20.81,  -1.12,   0.37,   0.97,  -0.01,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
6, 11083, 2,KC3VYA,     0.00, 3,   boost,   62.36,  91433.00,  858.04,   -6.15,    6.48, 40.3, 4.13, 4.15, 4.13,  63.33,  -9.61,  12.85,   0.77, -17.33,  -1.00,   0.36,   0.97,   0.02,   4.72, 4.14, 4.13, 0.00, 4.14, 0.01, 1, 1, 10,  31.0424653,-103.5226989,   894.0, 2025,  6, 11, 22, 42, 18,        0,        0,   0,   0,   1.6,   0.8,   1.4,  0,  0,  0,  0,  0,  0,  0, 16,  0, 30,  0,  0,  0,  0, 31,  0,  0, 29,  0,  0,  0,  0, 25, 29,  0,  0, 33, 29,  0,  0,  0, 38
